title,recipe_link,img_link,ingredients,yield,nutrients,region,subregion,meal_type,total_calories,total_protein,total_fat,total_carb
Cajun Cake,https://www.allrecipes.com/recipe/8253/cajun-cake/,https://www.allrecipes.com/thmb/lKflIkFXwKEgklI5XmL9xY4dl30=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4429492-55dd813ee531457b8b9eca7e79eb51fd.jpg,"['3 cups all-purpose flour', '1.5 cups white sugar', '2 teaspoons baking soda', '0.25 teaspoon salt', '1 (20 ounce) can crushed pineapple with juice', '2 eggs', '0.75 cup white sugar', '0.75 cup evaporated milk', '0.5 cup margarine', '1 cup chopped pecans', '1.5 cups flaked coconut']",12 servings,"{'calories': '492 kcal', 'carbohydrateContent': '77 g', 'cholesterolContent': '36 mg', 'fiberContent': '3 g', 'proteinContent': '7 g', 'saturatedFatContent': '5 g', 'sodiumContent': '402 mg', 'sugarContent': '50 g', 'fatContent': '19 g', 'unsaturatedFatContent': '0 g'}",usa,state_ms,na,5991.35,80.72,233.68,926.8
Cajun Catfish Supreme,https://www.allrecipes.com/recipe/43448/cajun-catfish-supreme/,https://www.allrecipes.com/thmb/-037qqaWxGxBIiwidGUJ47ir0UQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8218458-67b4431cfef74f14a3acf2a196bfb216.jpg,"['1.5 pounds catfish fillets, cut in strips', '2 teaspoons Cajun-style blackened seasoning', '4 tablespoons mayonnaise', '0.5 cup butter', '1 cup sliced fresh mushrooms', '0.5 cup chopped fresh parsley', '1 cup sliced green onions', '1 pound small, peeled shrimp', '2 (10.75 ounce) cans condensed cream of shrimp soup']",6 servings,"{'calories': '484 kcal', 'carbohydrateContent': '10 g', 'cholesterolContent': '225 mg', 'fiberContent': '1 g', 'proteinContent': '34 g', 'saturatedFatContent': '16 g', 'sodiumContent': '1291 mg', 'sugarContent': '1 g', 'fatContent': '34 g', 'unsaturatedFatContent': '0 g'}",usa,southern,main,4088.79,247.28,328.26,35.71
Cajun Chicken,https://www.allrecipes.com/recipe/14545/cajun-chicken/,https://www.allrecipes.com/thmb/n2-1ZM4dtk1Tx8wXTrqVj8_jHTA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/819611-cajun-chicken-Spunky-Buddy-4x3-1-f3d2543b3d964f5eb4e6f013319cb3ea.jpg,"['2 cups vegetable oil', '2 tablespoons Cajun seasoning', '2 tablespoons dried Italian seasoning', '2 tablespoons lemon-pepper seasoning', '0.25 teaspoon garlic powder, or to taste', '10 skinless, boneless chicken breast halves - pounded to 1/2 inch thickness']",10 servings,"{'calories': '536 kcal', 'carbohydrateContent': '2 g', 'cholesterolContent': '67 mg', 'fiberContent': '1 g', 'proteinContent': '25 g', 'saturatedFatContent': '4 g', 'sodiumContent': '620 mg', 'sugarContent': '0 g', 'fatContent': '48 g', 'unsaturatedFatContent': '0 g'}",usa,cajun_creole,na,5901.71,375.02,480.21,15.58
Cajun Chicken Pasta,https://www.allrecipes.com/recipe/8778/cajun-chicken-pasta/,https://www.allrecipes.com/thmb/18qbcN6G4a9trS0Bi-cha9yKb6I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8778-cajun-chicken-pasta-humblepieliving-002-1x1-1-d22aa37337f741acaa41918924bfd3aa.jpg,"['4 ounces linguine pasta', '2 skinless, boneless chicken breast halves', '2 teaspoons Cajun seasoning', '2 tablespoons butter', '1 red bell pepper, sliced', '1 green bell pepper, sliced', '4 fresh mushrooms, sliced', '1 green onion, chopped', '1 cup heavy cream', '0.25 teaspoon dried basil', '0.25 teaspoon lemon pepper', '0.25 teaspoon salt', '0.125 teaspoon garlic powder', '0.125 teaspoon ground black pepper', '0.25 cup grated Parmesan cheese']",2 servings,"{'calories': '935 kcal', 'carbohydrateContent': '54 g', 'cholesterolContent': '271 mg', 'fiberContent': '5 g', 'proteinContent': '44 g', 'saturatedFatContent': '37 g', 'sodiumContent': '1189 mg', 'sugarContent': '7 g', 'fatContent': '62 g', 'unsaturatedFatContent': '0 g'}",usa,cajun_creole,na,1786.06,99.05,126.39,66.39
Cajun Chicken Pasta,https://www.allrecipes.com/recipe/8778/cajun-chicken-pasta/,https://www.allrecipes.com/thmb/18qbcN6G4a9trS0Bi-cha9yKb6I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8778-cajun-chicken-pasta-humblepieliving-002-1x1-1-d22aa37337f741acaa41918924bfd3aa.jpg,"['4 ounces linguine pasta', '2 skinless, boneless chicken breast halves', '2 teaspoons Cajun seasoning', '2 tablespoons butter', '1 red bell pepper, sliced', '1 green bell pepper, sliced', '4 fresh mushrooms, sliced', '1 green onion, chopped', '1 cup heavy cream', '0.25 teaspoon dried basil', '0.25 teaspoon lemon pepper', '0.25 teaspoon salt', '0.125 teaspoon garlic powder', '0.125 teaspoon ground black pepper', '0.25 cup grated Parmesan cheese']",2 servings,"{'calories': '935 kcal', 'carbohydrateContent': '54 g', 'cholesterolContent': '271 mg', 'fiberContent': '5 g', 'proteinContent': '44 g', 'saturatedFatContent': '37 g', 'sodiumContent': '1189 mg', 'sugarContent': '7 g', 'fatContent': '62 g', 'unsaturatedFatContent': '0 g'}",usa,na,na,1786.06,99.05,126.39,66.39
Cajun Chicken and Sausage Gumbo,https://www.allrecipes.com/recipe/141114/cajun-chicken-and-sausage-gumbo/,https://www.allrecipes.com/thmb/hdp1YAraLD2xEu9DMzKNlZ75GLk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1088072-fee9dfee87474d378d769b3177bf176a.jpg,"['1 cup vegetable oil', '1 cup all-purpose flour', '1 pound andouille or smoked sausage, sliced 1/4 inch thick', '2 celery stalks, chopped', '1 large green bell pepper, chopped', '1 large onion, chopped', '4 cloves garlic, minced', 'salt and pepper to taste', '1 pinch Creole seasoning, or to taste', '6 cups chicken broth', '1 bay leaf', '1 rotisserie chicken, boned and shredded']",10 servings,"{'calories': '480 kcal', 'carbohydrateContent': '15 g', 'cholesterolContent': '56 mg', 'fiberContent': '1 g', 'proteinContent': '16 g', 'saturatedFatContent': '9 g', 'sodiumContent': '1183 mg', 'sugarContent': '2 g', 'fatContent': '40 g', 'unsaturatedFatContent': '0 g'}",usa,cajun_creole,"na,soups_and_stews",4371.08,110.48,380.59,131.26
Cajun Chicken and Sausage Gumbo,https://www.allrecipes.com/recipe/141114/cajun-chicken-and-sausage-gumbo/,https://www.allrecipes.com/thmb/hdp1YAraLD2xEu9DMzKNlZ75GLk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1088072-fee9dfee87474d378d769b3177bf176a.jpg,"['1 cup vegetable oil', '1 cup all-purpose flour', '1 pound andouille or smoked sausage, sliced 1/4 inch thick', '2 celery stalks, chopped', '1 large green bell pepper, chopped', '1 large onion, chopped', '4 cloves garlic, minced', 'salt and pepper to taste', '1 pinch Creole seasoning, or to taste', '6 cups chicken broth', '1 bay leaf', '1 rotisserie chicken, boned and shredded']",10 servings,"{'calories': '480 kcal', 'carbohydrateContent': '15 g', 'cholesterolContent': '56 mg', 'fiberContent': '1 g', 'proteinContent': '16 g', 'saturatedFatContent': '9 g', 'sodiumContent': '1183 mg', 'sugarContent': '2 g', 'fatContent': '40 g', 'unsaturatedFatContent': '0 g'}",usa,southern,"soups_and_stews,soups_and_stews",4371.08,110.48,380.59,131.26
Cajun Chicken and Sausage Gumbo,https://www.allrecipes.com/recipe/141114/cajun-chicken-and-sausage-gumbo/,https://www.allrecipes.com/thmb/hdp1YAraLD2xEu9DMzKNlZ75GLk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1088072-fee9dfee87474d378d769b3177bf176a.jpg,"['1 cup vegetable oil', '1 cup all-purpose flour', '1 pound andouille or smoked sausage, sliced 1/4 inch thick', '2 celery stalks, chopped', '1 large green bell pepper, chopped', '1 large onion, chopped', '4 cloves garlic, minced', 'salt and pepper to taste', '1 pinch Creole seasoning, or to taste', '6 cups chicken broth', '1 bay leaf', '1 rotisserie chicken, boned and shredded']",10 servings,"{'calories': '480 kcal', 'carbohydrateContent': '15 g', 'cholesterolContent': '56 mg', 'fiberContent': '1 g', 'proteinContent': '16 g', 'saturatedFatContent': '9 g', 'sodiumContent': '1183 mg', 'sugarContent': '2 g', 'fatContent': '40 g', 'unsaturatedFatContent': '0 g'}",usa,state_la,na,4371.08,110.48,380.59,131.26
Cajun Compromise Catfish,https://www.allrecipes.com/recipe/82413/cajun-compromise-catfish/,https://www.allrecipes.com/thmb/Tv9qhvcxgudL4yF9D5vMFgHiptc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/413851-15e56c489662461596a0539ea21395de.jpg,"['2 pounds catfish fillets, cut into 2 inch pieces', '1 cup milk, or as needed', '1 egg', '0.25 cup all-purpose flour', '0.25 cup cornmeal', '2 teaspoons ground black pepper', '2 teaspoons ground mustard', '2 tablespoons Cajun seasoning', ""1 dash pepper sauce (such as Frank's Red Hot®)"", '0.25 cup oil for frying, or as needed']",4 servings,"{'calories': '448 kcal', 'carbohydrateContent': '18 g', 'cholesterolContent': '158 mg', 'fiberContent': '1 g', 'proteinContent': '41 g', 'saturatedFatContent': '5 g', 'sodiumContent': '877 mg', 'sugarContent': '3 g', 'fatContent': '22 g', 'unsaturatedFatContent': '0 g'}",usa,southern,"main,main",2394.85,197.79,139.17,79.71
Cajun Corn and Crab Bisque,https://www.allrecipes.com/recipe/141115/cajun-corn-and-crab-bisque/,https://www.allrecipes.com/thmb/dmG975GKi8ZcVXgPb-WLGADbyQ0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/281653-97dd6bbefc1c4af1bcf9a72539e55b02.jpg,"['3 tablespoons butter', '3 tablespoons all-purpose flour', '1 tablespoon vegetable oil', '1 large onion, chopped', '1 tablespoon minced garlic', '1 large celery stalk, minced', 'Cajun seasoning to taste', '1 cup chicken broth', '1.5 cups frozen corn kernels', '1 bay leaf', '2 cups milk', '2 cups heavy cream', '1 teaspoon liquid shrimp and crab boil seasoning', '1 pound fresh lump crabmeat', '0.25 cup chopped green onions', '0.5 teaspoon Worcestershire sauce', 'salt and black pepper to taste', 'Additional chopped green onions']",8 servings,"{'calories': '388 kcal', 'carbohydrateContent': '16 g', 'cholesterolContent': '131 mg', 'fiberContent': '1 g', 'proteinContent': '15 g', 'saturatedFatContent': '18 g', 'sodiumContent': '523 mg', 'sugarContent': '5 g', 'fatContent': '30 g', 'unsaturatedFatContent': '0 g'}",usa,cajun_creole,na,3193.02,148.69,238.73,127.77
Cajun Corn and Crab Bisque,https://www.allrecipes.com/recipe/141115/cajun-corn-and-crab-bisque/,https://www.allrecipes.com/thmb/dmG975GKi8ZcVXgPb-WLGADbyQ0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/281653-97dd6bbefc1c4af1bcf9a72539e55b02.jpg,"['3 tablespoons butter', '3 tablespoons all-purpose flour', '1 tablespoon vegetable oil', '1 large onion, chopped', '1 tablespoon minced garlic', '1 large celery stalk, minced', 'Cajun seasoning to taste', '1 cup chicken broth', '1.5 cups frozen corn kernels', '1 bay leaf', '2 cups milk', '2 cups heavy cream', '1 teaspoon liquid shrimp and crab boil seasoning', '1 pound fresh lump crabmeat', '0.25 cup chopped green onions', '0.5 teaspoon Worcestershire sauce', 'salt and black pepper to taste', 'Additional chopped green onions']",8 servings,"{'calories': '388 kcal', 'carbohydrateContent': '16 g', 'cholesterolContent': '131 mg', 'fiberContent': '1 g', 'proteinContent': '15 g', 'saturatedFatContent': '18 g', 'sodiumContent': '523 mg', 'sugarContent': '5 g', 'fatContent': '30 g', 'unsaturatedFatContent': '0 g'}",usa,southern,soups_and_stews,3193.02,148.69,238.73,127.77
Cajun Corn and Crab Bisque,https://www.allrecipes.com/recipe/141115/cajun-corn-and-crab-bisque/,https://www.allrecipes.com/thmb/dmG975GKi8ZcVXgPb-WLGADbyQ0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/281653-97dd6bbefc1c4af1bcf9a72539e55b02.jpg,"['3 tablespoons butter', '3 tablespoons all-purpose flour', '1 tablespoon vegetable oil', '1 large onion, chopped', '1 tablespoon minced garlic', '1 large celery stalk, minced', 'Cajun seasoning to taste', '1 cup chicken broth', '1.5 cups frozen corn kernels', '1 bay leaf', '2 cups milk', '2 cups heavy cream', '1 teaspoon liquid shrimp and crab boil seasoning', '1 pound fresh lump crabmeat', '0.25 cup chopped green onions', '0.5 teaspoon Worcestershire sauce', 'salt and black pepper to taste', 'Additional chopped green onions']",8 servings,"{'calories': '388 kcal', 'carbohydrateContent': '16 g', 'cholesterolContent': '131 mg', 'fiberContent': '1 g', 'proteinContent': '15 g', 'saturatedFatContent': '18 g', 'sodiumContent': '523 mg', 'sugarContent': '5 g', 'fatContent': '30 g', 'unsaturatedFatContent': '0 g'}",usa,state_la,na,3193.02,148.69,238.73,127.77
Cajun Crab Cakes (No Breadcrumbs),https://www.allrecipes.com/recipe/219988/cajun-crab-cakes-no-breadcrumbs/,https://www.allrecipes.com/thmb/1uoseOHqEXSavVDQPHW4_Ym0Qqw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1023628-cajun-crab-cakes-no-breadcrumbs-naples34102-4x3-1-382f6ae6a8694b8d88572f85eab75ae3.jpg,"['2 tablespoons salted butter', '0.5 onion, finely chopped', '2 stalks celery, finely chopped', '0.5 large red bell pepper, finely chopped', '1 bunch green onions (green portion only), chopped', '0.5 large carrot, finely chopped', '3 cloves garlic, minced', '1 tablespoon parsley flakes', ""2 teaspoons Creole seasoning (such as Tony Chachere's®)"", '2 teaspoons dried basil', '2 teaspoons ground black pepper', '1 teaspoon dried dill weed', '0.5 teaspoon oregano', '0.5 teaspoon dried thyme', '2 large eggs, beaten', '1 pound lump crabmeat, picked free of shell', '9 buttery crackers (such as Keebler Club® crackers), crushed', '3 tablespoons vegetable oil', '1 cup mayonnaise', '1 tablespoon chile-garlic sauce (such as Sriracha®)', ""2 teaspoons Creole seasoning (such as Tony Chachere's®)"", '2 teaspoons parsley flakes', '1 teaspoon paprika']",6 servings,"{'calories': '530 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '144 mg', 'fiberContent': '3 g', 'proteinContent': '21 g', 'saturatedFatContent': '9 g', 'sodiumContent': '1040 mg', 'sugarContent': '3 g', 'fatContent': '44 g', 'unsaturatedFatContent': '0 g'}",usa,southern,"main,appetizer",3148.09,111.2,257.47,96.64
Cajun Crab Cakes (No Breadcrumbs),https://www.allrecipes.com/recipe/219988/cajun-crab-cakes-no-breadcrumbs/,https://www.allrecipes.com/thmb/1uoseOHqEXSavVDQPHW4_Ym0Qqw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1023628-cajun-crab-cakes-no-breadcrumbs-naples34102-4x3-1-382f6ae6a8694b8d88572f85eab75ae3.jpg,"['2 tablespoons salted butter', '0.5 onion, finely chopped', '2 stalks celery, finely chopped', '0.5 large red bell pepper, finely chopped', '1 bunch green onions (green portion only), chopped', '0.5 large carrot, finely chopped', '3 cloves garlic, minced', '1 tablespoon parsley flakes', ""2 teaspoons Creole seasoning (such as Tony Chachere's®)"", '2 teaspoons dried basil', '2 teaspoons ground black pepper', '1 teaspoon dried dill weed', '0.5 teaspoon oregano', '0.5 teaspoon dried thyme', '2 large eggs, beaten', '1 pound lump crabmeat, picked free of shell', '9 buttery crackers (such as Keebler Club® crackers), crushed', '3 tablespoons vegetable oil', '1 cup mayonnaise', '1 tablespoon chile-garlic sauce (such as Sriracha®)', ""2 teaspoons Creole seasoning (such as Tony Chachere's®)"", '2 teaspoons parsley flakes', '1 teaspoon paprika']",6 servings,"{'calories': '530 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '144 mg', 'fiberContent': '3 g', 'proteinContent': '21 g', 'saturatedFatContent': '9 g', 'sodiumContent': '1040 mg', 'sugarContent': '3 g', 'fatContent': '44 g', 'unsaturatedFatContent': '0 g'}",usa,state_la,"na,na",3148.09,111.2,257.47,96.64
Cajun Crabmeat Au Gratin,https://www.allrecipes.com/recipe/51653/cajun-crabmeat-au-gratin/,https://www.allrecipes.com/thmb/eEA3mwD6BB89BmX7FA2p_cTM5-c=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4579416-580a7db8892f407ea83e73aad9a9f6c3.jpg,"['2 egg yolks', '12 fluid ounces heavy cream', '0.25 cup butter', '1 large yellow onion, minced', '1 stalk celery, minced', '1.5 teaspoons salt', '0.5 teaspoon cayenne pepper', '1 teaspoon garlic powder', '1 teaspoon Creole seasoning', '0.25 cup all-purpose flour', '0.5 cup shredded Cheddar cheese', '0.5 cup shredded American cheese', '1 pound cooked crabmeat', '1 cup shredded sharp Cheddar cheese', '1 bunch green onions']",8 servings,"{'calories': '476 kcal', 'carbohydrateContent': '10 g', 'cholesterolContent': '212 mg', 'fiberContent': '1 g', 'proteinContent': '25 g', 'saturatedFatContent': '23 g', 'sodiumContent': '1167 mg', 'sugarContent': '2 g', 'fatContent': '38 g', 'unsaturatedFatContent': '0 g'}",usa,southern,main,3819.04,190.76,310.06,70.35
Cajun Crabmeat Au Gratin,https://www.allrecipes.com/recipe/51653/cajun-crabmeat-au-gratin/,https://www.allrecipes.com/thmb/eEA3mwD6BB89BmX7FA2p_cTM5-c=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4579416-580a7db8892f407ea83e73aad9a9f6c3.jpg,"['2 egg yolks', '12 fluid ounces heavy cream', '0.25 cup butter', '1 large yellow onion, minced', '1 stalk celery, minced', '1.5 teaspoons salt', '0.5 teaspoon cayenne pepper', '1 teaspoon garlic powder', '1 teaspoon Creole seasoning', '0.25 cup all-purpose flour', '0.5 cup shredded Cheddar cheese', '0.5 cup shredded American cheese', '1 pound cooked crabmeat', '1 cup shredded sharp Cheddar cheese', '1 bunch green onions']",8 servings,"{'calories': '476 kcal', 'carbohydrateContent': '10 g', 'cholesterolContent': '212 mg', 'fiberContent': '1 g', 'proteinContent': '25 g', 'saturatedFatContent': '23 g', 'sodiumContent': '1167 mg', 'sugarContent': '2 g', 'fatContent': '38 g', 'unsaturatedFatContent': '0 g'}",usa,state_la,na,3819.04,190.76,310.06,70.35
Cajun Crawfish and Shrimp Étouffée,https://www.allrecipes.com/recipe/70483/cajun-crawfish-and-shrimp-etouffee/,https://www.allrecipes.com/thmb/y5mUdCTXXYuCDeBSuaW91amxiH0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Cajun-Crawfish-and-Shrimp-Etouffee-2000-bd1769b8589c4b0aa0869228b03f6f0c.jpg,"['0.33333334326744 cup vegetable oil', '0.25 cup all-purpose flour', '1 small green bell pepper, diced', '1 medium onion, chopped', '2 cloves garlic, minced', '2 stalks celery, diced', '2 medium fresh tomatoes, chopped', '2 tablespoons Louisiana-style hot sauce', '0.33333334326744 teaspoon ground cayenne pepper', '2 tablespoons seafood seasoning', '0.5 teaspoon ground black pepper', '1 cup fish stock', '1 pound crawfish tails', '1 pound medium shrimp, peeled and deveined']",6 servings,"{'calories': '264 kcal', 'carbohydrateContent': '9 g', 'cholesterolContent': '196 mg', 'fiberContent': '1 g', 'proteinContent': '25 g', 'saturatedFatContent': '2 g', 'sodiumContent': '956 mg', 'sugarContent': '3 g', 'fatContent': '14 g', 'unsaturatedFatContent': '0 g'}",usa,cajun_creole,"na,soups_and_stews",1843.2,190.92,88.44,66.42
Cajun Crawfish and Shrimp Étouffée,https://www.allrecipes.com/recipe/70483/cajun-crawfish-and-shrimp-etouffee/,https://www.allrecipes.com/thmb/y5mUdCTXXYuCDeBSuaW91amxiH0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Cajun-Crawfish-and-Shrimp-Etouffee-2000-bd1769b8589c4b0aa0869228b03f6f0c.jpg,"['0.33333334326744 cup vegetable oil', '0.25 cup all-purpose flour', '1 small green bell pepper, diced', '1 medium onion, chopped', '2 cloves garlic, minced', '2 stalks celery, diced', '2 medium fresh tomatoes, chopped', '2 tablespoons Louisiana-style hot sauce', '0.33333334326744 teaspoon ground cayenne pepper', '2 tablespoons seafood seasoning', '0.5 teaspoon ground black pepper', '1 cup fish stock', '1 pound crawfish tails', '1 pound medium shrimp, peeled and deveined']",6 servings,"{'calories': '264 kcal', 'carbohydrateContent': '9 g', 'cholesterolContent': '196 mg', 'fiberContent': '1 g', 'proteinContent': '25 g', 'saturatedFatContent': '2 g', 'sodiumContent': '956 mg', 'sugarContent': '3 g', 'fatContent': '14 g', 'unsaturatedFatContent': '0 g'}",usa,southern,soups_and_stews,1843.2,190.92,88.44,66.42
