title,recipe_link,img_link,ingredients,yield,nutrients,region,subregion,meal_type,total_calories,total_protein,total_fat,total_carb
Gorton (French-Canadian Pork Spread),https://www.allrecipes.com/recipe/213554/gorton-french-canadian-pork-spread/,https://www.allrecipes.com/thmb/bkLmVldMzoWE0Kr987nV9b5x400=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7339108-79e3bb102e9746dc994f8c65ad2e26b1.jpg,"['2 pounds finely ground pork fat', '2 pounds finely ground pork', '2 onions, finely chopped', '4 cups water', '1 teaspoon ground cloves', '0.75 teaspoon ground nutmeg', 'salt and black pepper to taste']",40 servings,"{'calories': '236 kcal', 'carbohydrateContent': '1 g', 'cholesterolContent': '28 mg', 'fiberContent': '0 g', 'proteinContent': '5 g', 'saturatedFatContent': '9 g', 'sodiumContent': '15 mg', 'sugarContent': '1 g', 'fatContent': '23 g', 'unsaturatedFatContent': '0 g'}",usa,new_england,na,5491.95,469.15,378.17,22.79
Gorton (French-Canadian Pork Spread),https://www.allrecipes.com/recipe/213554/gorton-french-canadian-pork-spread/,https://www.allrecipes.com/thmb/bkLmVldMzoWE0Kr987nV9b5x400=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7339108-79e3bb102e9746dc994f8c65ad2e26b1.jpg,"['2 pounds finely ground pork fat', '2 pounds finely ground pork', '2 onions, finely chopped', '4 cups water', '1 teaspoon ground cloves', '0.75 teaspoon ground nutmeg', 'salt and black pepper to taste']",40 servings,"{'calories': '236 kcal', 'carbohydrateContent': '1 g', 'cholesterolContent': '28 mg', 'fiberContent': '0 g', 'proteinContent': '5 g', 'saturatedFatContent': '9 g', 'sodiumContent': '15 mg', 'sugarContent': '1 g', 'fatContent': '23 g', 'unsaturatedFatContent': '0 g'}",usa,state_ct,na,5491.95,469.15,378.17,22.79
Gougeres with Ham,https://www.allrecipes.com/recipe/268841/gougeres-with-ham/,https://www.allrecipes.com/thmb/uTppiHzqkEVtVre1dcV1RVyjOHQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5894358-e060b5eaf8534ad18f83b45c377fa3f3.jpg,"['1 cup water', '5 tablespoons unsalted butter', '1 teaspoon salt', '1 cup all-purpose flour', '2 tablespoons all-purpose flour', '3 large eggs', '0.5 cup grated Gruyere cheese', '1.5 thin slices deli ham, finely chopped']",20 servings,"{'calories': '75 kcal', 'carbohydrateContent': '5 g', 'cholesterolContent': '39 mg', 'fiberContent': '0 g', 'proteinContent': '3 g', 'saturatedFatContent': '3 g', 'sodiumContent': '146 mg', 'sugarContent': '0 g', 'fatContent': '5 g', 'unsaturatedFatContent': '0 g'}",european,french,appetizer,1609.45,61.89,101.75,109.65
Goulash Supreme,https://www.allrecipes.com/recipe/11847/goulash-supreme/,https://www.allrecipes.com/thmb/OqXDtQAM2SWXl1vgqkOrNZUGhA8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/11847_Goulash-Supreme_Jessica_6232888_original-4x3-1-9411872ae32c4e88b4c1d4f44600ecb9.jpg,"['1 pound lean ground beef', '1 quart stewed tomatoes', '1.5 cups uncooked macaroni', '0.5 cup chopped onion', '1 clove garlic, minced', '1 tablespoon chili powder', '2 teaspoons paprika', '6 ounces tomato paste', 'water, as needed']",4 servings,"{'calories': '565 kcal', 'carbohydrateContent': '57 g', 'cholesterolContent': '85 mg', 'fiberContent': '7 g', 'proteinContent': '30 g', 'saturatedFatContent': '10 g', 'sodiumContent': '994 mg', 'sugarContent': '16 g', 'fatContent': '25 g', 'unsaturatedFatContent': '0 g'}",usa,jewish,soups_and_stews,1826.63,159.74,61.02,170.66
Gourmet Chicken Pizza,https://www.allrecipes.com/recipe/8990/gourmet-chicken-pizza/,https://www.allrecipes.com/thmb/-zw0qQM_6AqdkkVuqQ-_EkR13UI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1647961-gourmet-chicken-pizza-kassbee-4x3-1-fafd0fb7fa4942dbad77a2ce3e224ebb.jpg,"['2 skinless, boneless chicken breast halves', '1 (10 ounce) can refrigerated pizza crust', '0.5 cup Ranch-style salad dressing', '1 cup shredded mozzarella cheese', '1 cup shredded Cheddar cheese', '1 cup chopped tomatoes', '0.25 cup chopped green onions']",8 servings,"{'calories': '303 kcal', 'carbohydrateContent': '19 g', 'cholesterolContent': '47 mg', 'fiberContent': '1 g', 'proteinContent': '17 g', 'saturatedFatContent': '6 g', 'sodiumContent': '573 mg', 'sugarContent': '3 g', 'fatContent': '17 g', 'unsaturatedFatContent': '0 g'}",european,italian,main,2472.04,141.11,144.96,144.78
Gourmet Chicken Sandwich,https://www.allrecipes.com/recipe/24795/gourmet-chicken-sandwich/,https://www.allrecipes.com/thmb/gMVePqQjPd8bCi70V0fs830a7gE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8216509-b173bdf0f547480abe1e8fc304f4838b.jpg,"['4 skinless, boneless chicken breast halves - pounded to 1/4 inch thickness', 'ground black pepper to taste', '1 tablespoon olive oil', '1 teaspoon minced garlic', '2 tablespoons mayonnaise', '2 teaspoons prepared Dijon-style mustard', '1 teaspoon chopped fresh rosemary', '8 slices garlic and rosemary focaccia bread']",4 servings,"{'calories': '523 kcal', 'carbohydrateContent': '58 g', 'cholesterolContent': '70 mg', 'fiberContent': '3 g', 'proteinContent': '35 g', 'saturatedFatContent': '3 g', 'sodiumContent': '826 mg', 'sugarContent': '1 g', 'fatContent': '16 g', 'unsaturatedFatContent': '0 g'}",usa,jewish,main,1303.04,156.81,56.6,33.87
Gourmet Mushroom Risotto,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,https://www.allrecipes.com/thmb/0LNiNjCj569y5_5heWYuYwiEiFU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/85389-gourmet-mushroom-risotto-85-46efa4f9cc0149b19569e6e7f910c332.jpg,"['6 cups chicken broth, or as needed', '3 tablespoons olive oil, divided', '1 pound portobello mushrooms, thinly sliced', '1 pound white mushrooms, thinly sliced', '2 medium shallots, diced', '1.5 cups Arborio rice', '0.5 cup dry white wine', '4 tablespoons butter', '3 tablespoons finely chopped chives', '0.33333334326744 cup freshly grated Parmesan cheese', 'sea salt and freshly ground black pepper to taste']",6 servings,"{'calories': '431 kcal', 'carbohydrateContent': '57 g', 'cholesterolContent': '29 mg', 'fiberContent': '3 g', 'proteinContent': '11 g', 'saturatedFatContent': '7 g', 'sodiumContent': '1131 mg', 'sugarContent': '4 g', 'fatContent': '17 g', 'unsaturatedFatContent': '0 g'}",european,italian,"na,side",1775.68,53.25,104.34,153.41
Grace Love's Smothered Steak,https://www.allrecipes.com/recipe/246526/grace-loves-smothered-steak/,https://www.allrecipes.com/thmb/QrY-SMHEOcfyCFMCb2gUESFSyxI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3406767-8c6ae94d5502458aabea2b9e986e0ee3.jpg,"['1 tablespoon sea salt', '1 tablespoon garlic salt', '1.5 teaspoons freshly ground black pepper', '1.5 teaspoons brown sugar', '1.5 teaspoons powdered honey', '1 teaspoon ground cayenne pepper', '1 teaspoon red pepper flakes', '2 pounds beef chuck steak', '2 tablespoons olive oil', '2 onions, diced', '2 yellow bell peppers, diced', '1 cup sliced mushrooms', '0.5 cup water']",4 servings,"{'calories': '461 kcal', 'carbohydrateContent': '16 g', 'cholesterolContent': '103 mg', 'fiberContent': '3 g', 'proteinContent': '29 g', 'saturatedFatContent': '11 g', 'sodiumContent': '3175 mg', 'sugarContent': '7 g', 'fatContent': '32 g', 'unsaturatedFatContent': '0 g'}",usa,southern,main,3010.03,265.74,192.59,63.72
Grace Love's Smothered Steak,https://www.allrecipes.com/recipe/246526/grace-loves-smothered-steak/,https://www.allrecipes.com/thmb/QrY-SMHEOcfyCFMCb2gUESFSyxI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3406767-8c6ae94d5502458aabea2b9e986e0ee3.jpg,"['1 tablespoon sea salt', '1 tablespoon garlic salt', '1.5 teaspoons freshly ground black pepper', '1.5 teaspoons brown sugar', '1.5 teaspoons powdered honey', '1 teaspoon ground cayenne pepper', '1 teaspoon red pepper flakes', '2 pounds beef chuck steak', '2 tablespoons olive oil', '2 onions, diced', '2 yellow bell peppers, diced', '1 cup sliced mushrooms', '0.5 cup water']",4 servings,"{'calories': '461 kcal', 'carbohydrateContent': '16 g', 'cholesterolContent': '103 mg', 'fiberContent': '3 g', 'proteinContent': '29 g', 'saturatedFatContent': '11 g', 'sodiumContent': '3175 mg', 'sugarContent': '7 g', 'fatContent': '32 g', 'unsaturatedFatContent': '0 g'}",usa,state_wa,na,3010.03,265.74,192.59,63.72
Grammy's Easy Blackberry Cobbler,https://www.allrecipes.com/recipe/218018/grammys-easy-blackberry-cobbler/,https://www.allrecipes.com/thmb/3cD1SfQRgxlrjOvP077oyQ5Tlgk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5520792-f869ad9476ec431ea593f3dfaf197253.jpg,"['1 (18.25 ounce) box yellow cake mix', '0.5 cup butter, softened', '3 cups fresh blackberries']",6 servings,"{'calories': '539 kcal', 'carbohydrateContent': '74 g', 'cholesterolContent': '42 mg', 'fiberContent': '5 g', 'proteinContent': '5 g', 'saturatedFatContent': '11 g', 'sodiumContent': '676 mg', 'sugarContent': '41 g', 'fatContent': '26 g', 'unsaturatedFatContent': '0 g'}",usa,state_va,na,3040.62,27.15,113.28,488.66
Grammy's Easy Blackberry Cobbler,https://www.allrecipes.com/recipe/218018/grammys-easy-blackberry-cobbler/,https://www.allrecipes.com/thmb/3cD1SfQRgxlrjOvP077oyQ5Tlgk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5520792-f869ad9476ec431ea593f3dfaf197253.jpg,"['1 (18.25 ounce) box yellow cake mix', '0.5 cup butter, softened', '3 cups fresh blackberries']",6 servings,"{'calories': '539 kcal', 'carbohydrateContent': '74 g', 'cholesterolContent': '42 mg', 'fiberContent': '5 g', 'proteinContent': '5 g', 'saturatedFatContent': '11 g', 'sodiumContent': '676 mg', 'sugarContent': '41 g', 'fatContent': '26 g', 'unsaturatedFatContent': '0 g'}",usa,state_wv,na,3040.62,27.15,113.28,488.66
Grammy's Overnight Lasagna,https://www.allrecipes.com/recipe/214369/grammys-overnight-lasagna/,https://www.allrecipes.com/thmb/oBNxy0oxfxaUR0F0u4vIJSaURt0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Grammys-Overnight-Lasagna.My-Hot-Southern-Mess-4x3jpg-d3e80cb277c94038a4650685b097a759.jpg,"['1.5 pounds ground beef', '1 (30 ounce) jar marinara sauce', '0.75 cup water', '1 teaspoon salt', '12 lasagna noodles', '1 (16 ounce) package cottage cheese', '12 ounces grated mozzarella cheese', '0.5 cup grated Parmesan cheese']",8 servings,"{'calories': '559 kcal', 'carbohydrateContent': '44 g', 'cholesterolContent': '94 mg', 'fiberContent': '4 g', 'proteinContent': '40 g', 'saturatedFatContent': '12 g', 'sodiumContent': '1339 mg', 'sugarContent': '11 g', 'fatContent': '24 g', 'unsaturatedFatContent': '0 g'}",european,italian,main,5099.94,377.02,249.81,314.33
Grand Marnier® Souffle,https://www.allrecipes.com/recipe/231353/grand-marnier-souffle/,https://www.allrecipes.com/thmb/EEiEkkhHZiFSNvXQEgQM9-8sq3E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8194661-grand-marnier-souffle-madamemooiselle-1x1-1-d51cb0a62b9647f1998e6382f856c592.jpg,"['1 tablespoon butter, melted', '1 tablespoon white sugar', '5 teaspoons butter, melted', '5 teaspoons all-purpose flour', '0.25 cup cold milk', '2 egg yolks', '1 teaspoon freshly grated orange zest', '1 tablespoon brandy-based orange liqueur (such as Grand Marnier®)', '0.125 teaspoon vanilla extract', '2 egg whites', '0.25 cup white sugar, divided']",2 servings,"{'calories': '396 kcal', 'carbohydrateContent': '42 g', 'cholesterolContent': '249 mg', 'fiberContent': '0 g', 'proteinContent': '8 g', 'saturatedFatContent': '12 g', 'sodiumContent': '190 mg', 'sugarContent': '36 g', 'fatContent': '21 g', 'unsaturatedFatContent': '0 g'}",european,french,na,905.31,16.29,41.17,88.67
Grandaddy's Sweet Potato Meringue Pie,https://www.allrecipes.com/recipe/214758/grandaddys-sweet-potato-meringue-pie/,https://www.allrecipes.com/thmb/zskn6jkZrqqqJ-YE9CbhPq3OT3E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1746807-a799a63e43194c478d6938f41725fa07.jpg,"['3 large sweet potatoes, peeled and cut into chunks', 'pastry for a 9-inch pie crust', '0.5 cup butter, softened', '0.75 cup white sugar', '0.5 teaspoon salt', '0.25 cup milk', '4 eggs, separated', '0.5 teaspoon ground cinnamon', '0.5 teaspoon vanilla extract', '0.25 cup white sugar', '0.5 teaspoon vanilla extract']",8 servings,"{'calories': '500 kcal', 'carbohydrateContent': '70 g', 'cholesterolContent': '124 mg', 'fiberContent': '6 g', 'proteinContent': '8 g', 'saturatedFatContent': '10 g', 'sodiumContent': '476 mg', 'sugarContent': '33 g', 'fatContent': '22 g', 'unsaturatedFatContent': '0 g'}",usa,southern,dessert,3485.29,54.69,172.72,437.85
Grandma Irena's Palacsinta (Hungarian Crepes),https://www.allrecipes.com/recipe/212825/grandma-irenas-palacsinta-hungarian-crepes/,https://www.allrecipes.com/thmb/4j-HdWA9KGiKOKxdlc8PGikyiwI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/430161-cab3f11c3c444b9395821e3345c1175a.jpg,"['2 cups all-purpose flour', '2 eggs', '1 cup milk', '1 cup soda water', '0.5 cup vegetable oil', '1 pinch salt', '1 cup chopped almonds', '0.5 cup white sugar', '0.25 cup milk', '0.25 teaspoon vanilla extract', '1.5 teaspoons rum', '0.25 cup water', '0.5 cup white sugar', '0.5 cup chopped bittersweet chocolate', '2 tablespoons margarine']",5 servings,"{'calories': '873 kcal', 'carbohydrateContent': '99 g', 'cholesterolContent': '71 mg', 'fiberContent': '5 g', 'proteinContent': '15 g', 'saturatedFatContent': '11 g', 'sodiumContent': '104 mg', 'sugarContent': '55 g', 'fatContent': '47 g', 'unsaturatedFatContent': '0 g'}",european,eastern_european,na,4284.06,83.27,245.02,450.88
Grandma McAndrews' Irish Soda Bread,https://www.allrecipes.com/recipe/213832/grandma-mcandrews-irish-soda-bread/,https://www.allrecipes.com/thmb/16WxkOSb1rkqSYF6Xen9SR5rw8o=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2155666-41e9d53ff13e4d42b94117c7bbf4ad33.jpg,"['4 cups all-purpose flour', '0.25 cup white sugar', '1 teaspoon baking soda', '2 teaspoons baking powder', '1 teaspoon salt', '2 eggs', '1.25 cups buttermilk', '0.25 cup corn oil', '1 cup raisins']",12 servings,"{'calories': '272 kcal', 'carbohydrateContent': '48 g', 'cholesterolContent': '32 mg', 'fiberContent': '2 g', 'proteinContent': '7 g', 'saturatedFatContent': '1 g', 'sodiumContent': '421 mg', 'sugarContent': '14 g', 'fatContent': '6 g', 'unsaturatedFatContent': '0 g'}",european,uk_ireland,"bread,na",3237.83,79.11,72.32,572.21
Grandma Mottle's Blarney Stones,https://www.allrecipes.com/recipe/236383/grandma-mottles-blarney-stones/,https://www.allrecipes.com/thmb/Bhgv-lvmN1cP4Wdknw2HKz-eQ5A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1110180-c4ff89889b284055a1739e18908ed0a5.jpg,"[""2 cups confectioners' sugar"", '0.5 cup milk, or as needed', '1.5 teaspoons vanilla extract', '2 cups dry roasted salted peanuts, finely chopped', '1 pound cake, cut into bize-size cubes']",36 servings,"{'calories': '117 kcal', 'carbohydrateContent': '14 g', 'cholesterolContent': '23 mg', 'fiberContent': '1 g', 'proteinContent': '3 g', 'saturatedFatContent': '2 g', 'sodiumContent': '108 mg', 'sugarContent': '10 g', 'fatContent': '6 g', 'unsaturatedFatContent': '0 g'}",european,uk_ireland,dessert,2864.7,78.18,155.95,320.96
Grandma Nena's Lumpia and Pancit,https://www.allrecipes.com/recipe/46302/grandma-nenas-lumpia-and-pancit/,https://www.allrecipes.com/thmb/NhfEkGgM_oOlDwwxtLvRCdd9PQc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1119338-grandma-nenas-lumpia-and-pancit-rjagsunga-4x3-1-579e6c8e88814201992855ca1cb7ab2c.jpg,"['1 pound boneless, skinless chicken breast halves', '1 pound boneless pork sirloin, cut into 1/2 inch cubes', '0.5 head cabbage, shredded', '4 carrots, diced', '0.5 teaspoon salt, or to taste', '0.5 teaspoon ground black pepper, or to taste', '2 pinches monosodium glutamate (MSG)', '0.125 cup all-purpose flour', '0.125 cup water', '30 spring roll wrappers', '1 quart oil for frying', '1 (8 ounce) package dry pancit (Canton) noodles', '1 cup apple cider vinegar', '4 cloves chopped garlic']",10 servings,"{'calories': '349 kcal', 'carbohydrateContent': '39 g', 'cholesterolContent': '45 mg', 'fiberContent': '6 g', 'proteinContent': '22 g', 'saturatedFatContent': '2 g', 'sodiumContent': '346 mg', 'sugarContent': '3 g', 'fatContent': '12 g', 'unsaturatedFatContent': '0 g'}",asian,filipino,"main,main",11710.89,326.99,966.99,434.17
Grandma Oma's Pickled Okra,https://www.allrecipes.com/recipe/35965/grandma-omas-pickled-okra/,https://www.allrecipes.com/thmb/fpOTxrvmLDe2-xm7goT-ldK6EEc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/680367-b33109a434c14242a58a0f8f26d5be90.jpg,"['1.5 pounds fresh okra', '3 dried red chile peppers', '3 teaspoons dried dill', '2 cups water', '1 cup vinegar', '2 tablespoons salt']",24 servings,"{'calories': '10 kcal', 'carbohydrateContent': '2 g', 'fiberContent': '1 g', 'proteinContent': '1 g', 'sodiumContent': '585 mg', 'sugarContent': '0 g', 'unsaturatedFatContent': '0 g'}",usa,southern,"na,side,na",254.25,15.85,2.15,44.38
Grandma Pizza,https://www.allrecipes.com/recipe/280025/grandma-pizza/,https://www.allrecipes.com/thmb/Q3F1lZ_kA-jlybA_2NBEAIfd53Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1758998-grandma-pizza-Shaynas-Dad-4x3-1-e613aca985a64db1b2b0d2d4090ebb76.jpg,"['1 medium russet potato, peeled', '3 cups bread flour', '3.5 teaspoons dark brown sugar', '2 teaspoons kosher salt', '1 (.25 ounce) package rapid-rise yeast', '0.5 cup extra-virgin olive oil, divided', '1.3333333730698 cups water', '1 serving olive oil cooking spray', '0.25 cup extra-virgin olive oil', '6 medium garlic, crushed', '1 (28 ounce) can whole peeled San Marzano tomatoes', '2 tablespoons tomato paste', '2 tablespoons onion powder', '2 teaspoons dried oregano', '0.5 teaspoon red pepper flakes', '1 tablespoon white sugar', '4 sprigs fresh basil', '1 pinch kosher salt and cracked black pepper to taste', '10 ounces grated Parmigiano-Reggiano cheese, divided', '2 cups shredded mozzarella cheese']",12 servings,"{'calories': '439 kcal', 'carbohydrateContent': '34 g', 'cholesterolContent': '32 mg', 'fiberContent': '2 g', 'proteinContent': '19 g', 'saturatedFatContent': '9 g', 'sodiumContent': '976 mg', 'sugarContent': '5 g', 'fatContent': '25 g', 'unsaturatedFatContent': '0 g'}",usa,state_ny,na,5369.56,198.15,300.12,483.52
Grandma Sal's Peach Kuchen,https://www.allrecipes.com/recipe/75677/grandma-sals-peach-kuchen/,https://www.allrecipes.com/thmb/obeaVNAdPLDT34EPPIrRY_WfPPY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/232987-f986b00ac8674c9e90e7a85ee381cb0c.jpg,"['2 cups all-purpose flour', '0.25 teaspoon baking powder', '0.5 teaspoon salt', '1 cup white sugar, divided', '0.5 cup butter', '6 fresh peaches - peeled, pitted and halved', '1 teaspoon ground cinnamon', '2 egg yolks', '1 cup heavy cream']",12 servings,"{'calories': '298 kcal', 'carbohydrateContent': '36 g', 'cholesterolContent': '82 mg', 'fiberContent': '1 g', 'proteinContent': '3 g', 'saturatedFatContent': '10 g', 'sodiumContent': '170 mg', 'sugarContent': '20 g', 'fatContent': '16 g', 'unsaturatedFatContent': '0 g'}",usa,southern,dessert,3833.01,48.6,192.06,501.14
Grandma Sheets' Sugar Cookies,https://www.allrecipes.com/recipe/10876/grandma-sheets-sugar-cookies/,https://www.allrecipes.com/thmb/n8Wq_ssKID0PcKlq2PayeP2hr4I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/21368-2213efb46c284141b47c471ecb593cda.jpg,"['2 cups white sugar', '1 cup shortening', '2 teaspoons baking powder', '1 teaspoon ground nutmeg', '3 eggs', '1 cup milk', '1 teaspoon baking soda', '5 cups all-purpose flour']",48 servings,"{'calories': '125 kcal', 'carbohydrateContent': '19 g', 'cholesterolContent': '12 mg', 'fiberContent': '0 g', 'proteinContent': '2 g', 'saturatedFatContent': '1 g', 'sodiumContent': '53 mg', 'sugarContent': '9 g', 'fatContent': '5 g', 'servingSize': '4 dozen or more', 'unsaturatedFatContent': '0 g'}",usa,state_oh,na,6001.76,91.75,228.59,893.79
